"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-10-31,84616,"60614","IL","Chicago","Cook","Chicago",118,376100,-0.00370860927152318,0.000798296966471527,-0.00791347929306252,0.010082573894272,-0.000715073796351051,"2007-09","2007-Q3",394700,-0.0471243982771725,"2005-03"
2015-10-31,98848,"96706","HI","Urban Honolulu, HI","Honolulu","Ewa Beach",119,513600,0.00548159749412686,0.0180376610505451,0.0704460191746561,0.0531695011850699,0.0150578812705449,"2015-10","2015-Q4",513600,0,"2015-10"
2015-10-31,79040,"48180","MI","Detroit","Wayne","Taylor",120,76000,0.0228802153432032,0.0719322990126939,0.0644257703081232,0.0505226715900424,-0.0474681369061225,"2005-08","2005-Q3",124200,-0.388083735909823,"1998-03"
2015-10-31,94820,"85225","AZ","Phoenix","Maricopa","Chandler",121,211900,0.0114558472553699,0.0336585365853659,0.087782340862423,0.104353849312697,-0.0156083354936138,"2006-03","2006-Q1",261200,-0.188744257274119,"2005-06"
2015-10-31,98378,"95687","CA","Vallejo","Solano","Vacaville",122,339800,0.00354400472533963,0.0143283582089552,0.061211742660837,0.0769091658052006,-0.0280862757099012,"2006-04","2006-Q2",458600,-0.259049280418665,"2004-04"
2015-10-31,96007,"90026","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",123,700800,0.0022883295194508,0.0124241548685351,0.0821494749845584,0.0788950801724331,0.0164324609194211,"2015-10","2015-Q4",700800,0,"2015-10"
2015-10-31,84654,"60657","IL","Chicago","Cook","Chicago",124,306700,-0.00615683732987686,-0.00583468395461912,-0.00195248942401562,0.00671960419356621,-0.00276162920995082,"2006-01","2006-Q1",321900,-0.04721963342653,"2005-01"
2015-10-31,72460,"33157","FL","Miami-Fort Lauderdale","Miami-Dade","Village of Palmetto Bay",125,236100,0.01592082616179,0.0488671701466015,0.140579710144928,0.0946750277956727,-0.0191280903055788,"2007-04","2007-Q2",335500,-0.296274217585693,"2005-02"
2015-10-31,99013,"97007","OR","Portland","Washington","Beaverton",126,345200,0.00758902510215995,0.0240284781963809,0.101116427432217,0.0559005296141997,0.0176823188654718,"2015-10","2015-Q4",345200,0,"2015-10"
2015-10-31,95984,"90003","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",127,303400,0.00132013201320132,0.0198319327731092,0.0972875226039783,0.126698783248747,-0.0106534319542406,"2007-01","2007-Q1",414100,-0.267326732673267,"2005-06"
2015-10-31,90612,"75002","TX","Dallas-Fort Worth","Collin","Allen",128,244200,0.00452488687782805,0.0200501253132832,0.171785028790787,0.0752524880432457,0.0321256372166219,"2015-10","2015-Q4",244200,0,"2015-10"
2015-10-31,96506,"91766","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pomona",129,330400,0.000605693519079346,0.00793166564978645,0.023543990086741,0.0944573965146864,-0.0160430860030746,"2007-02","2007-Q1",421400,-0.215946843853821,"2005-02"
2015-10-31,97940,"95035","CA","San Jose","Santa Clara","Milpitas",130,809300,0.00434350955572102,0.0263792010145847,0.112745772033549,0.103140190962919,0.022036014212053,"2015-10","2015-Q4",809300,0,"2015-10"
2015-10-31,96934,"92592","CA","Riverside","Riverside","Temecula",131,408100,0.00467749876907927,0.0103986135181976,0.024090338770389,0.075731792416744,-0.0166889062000588,"2006-05","2006-Q2",505200,-0.192201108471892,"2004-05"
2015-10-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",132,148700,0.00269723533378287,0.0150170648464164,0.0170998632010944,-0.0124342702838999,-0.0203272694112038,"2006-05","2006-Q2",186500,-0.202680965147453,"2004-09"
2015-10-31,84460,"60402","IL","Chicago","Cook","Berwyn",133,169200,0.00475059382422803,0.0131736526946108,0.0528935905413815,0.0199329932629742,-0.0321930714423184,"2006-11","2006-Q4",247000,-0.31497975708502,"2002-07"
2015-10-31,60599,"07093","NJ","New York","Hudson","West New York",134,327800,0.00954727440714506,0.0272641805076778,0.0782894736842105,0.0176110264479408,-0.0109354094777081,"2007-05","2007-Q2",420900,-0.221192682347351,"2005-03"
2015-10-31,62026,"11215","NY","New York","Kings","New York",135,981000,0.0132204090064036,0.0489734816082122,0.12332531776022,0.10934366190077,0.0550932541720834,"2015-10","2015-Q4",981000,0,"2015-10"
2015-10-31,61788,"10312","NY","New York","Richmond","New York",136,441100,0.00432604735883424,0.0151898734177215,0.0447655139744197,0.0071326639886935,-0.00179578294711091,"2006-10","2006-Q4",466100,-0.0536365586783952,"2005-08"
2015-10-31,93205,"80015","CO","Denver","Arapahoe","Centennial",137,316000,0.00861793807851899,0.0323423717739301,0.160484759456482,0.0834110104849921,0.0256076519755235,"2015-10","2015-Q4",316000,0,"2015-10"
2015-10-31,65810,"19143","PA","Philadelphia","Philadelphia","Philadelphia",138,65200,-0.00153139356814701,-0.00609756097560976,-0.0591630591630592,-0.0191002354281812,0.0083461270029872,"2009-03","2009-Q1",75400,-0.135278514588859,"2006-08"
2015-10-31,70829,"30044","GA","Atlanta","Gwinnett","Lawrenceville",139,143000,0.00491918482080112,0.0177935943060498,0.0671641791044776,0.044909866219081,-0.0105499123434413,"2007-02","2007-Q1",164400,-0.130170316301703,"2001-10"
2015-10-31,84611,"60609","IL","Chicago","Cook","Chicago",140,127700,-0.00930954228083786,-0.0123743232791957,0.0167197452229299,-0.0371359006048814,-0.0304077588682248,"2007-02","2007-Q1",191300,-0.332462101411396,"2002-06"
2015-10-31,73233,"34953","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",141,164200,0.0135802469135802,0.0451941438574157,0.1959213401311,0.100985050686888,-0.0421198422872374,"2006-02","2006-Q1",261600,-0.372324159021407,"2004-04"
2015-10-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",142,588200,-0.00305084745762712,-0.00675447483958122,0.0101322342435171,0.0476330322882748,-0.00236605985026428,"2006-04","2006-Q2",643600,-0.0860783095090118,"2005-09"
2015-10-31,84641,"60641","IL","Chicago","Cook","Chicago",143,252900,0.00396982929734021,0.0172968624296058,0.0450413223140496,0.0323328251500379,-0.0251603713921759,"2006-11","2006-Q4",342100,-0.260742472961122,"2003-07"
2015-10-31,62022,"11211","NY","New York","Kings","New York",144,960700,-0.000104079933388843,0.0175828831691558,0.0719705422896675,0.128889154634799,,"2015-09","2015-Q3",960800,-0.000104079933388843,"2015-09"
2015-10-31,66705,"20906","MD","Washington","Montgomery","Silver Spring",145,301400,0.000996346728661574,0.00735294117647059,0.00701637153357835,0.0334334247351746,-0.0229582689443482,"2006-05","2006-Q2",394300,-0.235607405528785,"2004-08"
2015-10-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",146,369200,0.00244366005973391,0.00736698499317872,0.0252707581227437,0.0688125636883934,-0.0117211071757443,"2006-06","2006-Q2",447500,-0.174972067039106,"2005-01"
2015-10-31,84621,"60619","IL","Chicago","Cook","Chicago",147,118000,-0.0199335548172757,-0.0390879478827362,-0.0657165479018211,-0.027278438955167,-0.0280283565426757,"2007-08","2007-Q3",175000,-0.325714285714286,"2003-04"
2015-10-31,95770,"89031","NV","Las Vegas","Clark","North Las Vegas",148,179600,0.00391280044717719,0.0164119977362762,0.0786786786786787,0.102018311261104,-0.0455602936766418,"2006-04","2006-Q2",294600,-0.390359809911745,"2003-12"
2015-10-31,76953,"44035","OH","Cleveland","Lorain","Elyria",149,86900,0.00230680507497117,0.00929152148664344,0.0199530516431925,-0.0104793528204257,-0.0256621226951553,"2006-07","2006-Q3",114100,-0.238387379491674,"1998-09"
2015-10-31,94890,"85308","AZ","Phoenix","Maricopa","Glendale",150,244300,0.00783828382838284,0.0217482225010456,0.0649520488230166,0.0875158247294716,-0.0233469385455013,"2006-01","2006-Q1",322400,-0.242245657568238,"2005-04"
2015-10-31,96656,"92114","CA","San Diego","San Diego","San Diego",151,359800,0.00643356643356643,0.0155235675980807,0.0604185086943708,0.0865330584510509,-0.020852181911046,"2006-04","2006-Q2",452300,-0.204510280787088,"2004-05"
2015-10-31,97319,"93536","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lancaster",152,269900,0.0033457249070632,0.0108614232209738,0.0453137103020914,0.0626315596248868,-0.0337096199654384,"2006-07","2006-Q3",400000,-0.32525,"2004-04"
2015-10-31,97118,"93065","CA","Ventura","Ventura","Simi Valley",153,506800,0.00376312141018023,0.0160384923817161,0.0518887505188875,0.0536827452013258,-0.00959583425289801,"2006-06","2006-Q2",585200,-0.133971291866029,"2005-02"
2015-10-31,97073,"92880","CA","Riverside","Riverside","Eastvale",154,493700,0.0022330491270808,0.0057038093298024,0.0129257283545343,0.0612232593128856,-0.0156580005342642,"2006-03","2006-Q1",609600,-0.190124671916011,"2004-08"
2015-10-31,96186,"90631","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","La Habra",155,501200,0.00380532745844182,0.0156028368794326,0.0792420327304048,0.0570395093273477,-0.0112082821258028,"2006-06","2006-Q2",585900,-0.144563918757467,"2005-04"
2015-10-31,97075,"92882","CA","Riverside","Riverside","Corona",156,414000,0.00583090379008746,0.0209617755856967,0.0227272727272727,0.0659688206022786,-0.0161894360126902,"2006-06","2006-Q2",527200,-0.214719271623672,"2004-07"
2015-10-31,92225,"78046","TX","Laredo","Webb","Laredo",157,86200,0.00349243306169965,0.0249702734839477,-0.028184892897407,0.0431106239029257,0.00500758931580325,"2014-02","2014-Q1",95800,-0.100208768267223,"2013-10"
2015-10-31,97740,"94533","CA","Vallejo","Solano","Fairfield",158,281400,0.00571837026447462,0.0188269370021723,0.0765110941086457,0.109863396811905,-0.0391419946631295,"2006-04","2006-Q2",429400,-0.344666977177457,"2003-11"
2015-10-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",159,861500,-0.00127521446788778,0.0116251761390324,0.0775484677923702,0.0888031719082556,0.0099747130316008,"2015-09","2015-Q3",862600,-0.00127521446788778,"2015-09"
2015-10-31,96411,"91402","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",160,375700,0.00347222222222222,0.00750871547331724,0.0580118276541819,0.0828911113056465,-0.0204226682008343,"2006-08","2006-Q3",500600,-0.249500599280863,"2004-11"
2015-10-31,61169,"08753","NJ","New York","Ocean","Toms River",161,247900,0.00121163166397415,0.00813338755591704,0.00527169505271695,-0.0167156746848303,-0.0250234696149669,"2006-06","2006-Q2",329500,-0.247647951441578,"2004-01"
2015-10-31,62120,"11434","NY","New York","Queens","New York",162,373400,0.00457358084476729,0.0207763805358119,0.0653352353780314,0.0312826892451867,0.00715650547185454,"2007-05","2007-Q2",426900,-0.125322089482314,"2006-03"
2015-10-31,97745,"94538","CA","San Francisco","Alameda","Fremont",163,731700,0.00854583046175052,0.0342049469964664,0.135122556624263,0.11103990706562,0.0171304194064721,"2015-10","2015-Q4",731700,0,"2015-10"
2015-10-31,67657,"23322","VA","Virginia Beach","Chesapeake City","Chesapeake",164,320400,0.00187617260787992,0.00691389063482087,0.0184361093452003,0.0109632908698791,-0.0062701202811184,"2006-08","2006-Q3",356200,-0.100505334081976,"2005-07"
2015-10-31,91889,"77379","TX","Houston","Harris","Tomball",165,230500,-0.000433651344319167,-0.00603708495040966,0.053473491773309,0.0470058110241549,0.0289927247682318,"2015-06","2015-Q2",232100,-0.00689358035329599,"2015-05"
2015-10-31,62179,"11691","NY","New York","Queens","New York",166,380800,-0.00600365439832942,-0.00288033516627389,0.0233808116097823,0.0220243576160115,-0.000445335843481165,"2006-11","2006-Q4",436200,-0.127005960568547,"2005-10"
2015-10-31,96501,"91761","CA","Riverside","San Bernardino","Ontario",167,373800,0.000535331905781585,0.00646203554119548,0.0444258172673931,0.0788169253093578,-0.0141149516111362,"2006-05","2006-Q2",461800,-0.190558683412733,"2005-01"
2015-10-31,62190,"11706","NY","New York","Suffolk","Bay Shore",168,264600,-0.000755287009063444,-0.00675675675675676,-0.00301431801055011,-0.0120253557185461,-0.0297518705198773,"2007-03","2007-Q1",379500,-0.302766798418972,"2003-08"
2015-10-31,97711,"94501","CA","San Francisco","Alameda","Alameda",169,826900,0.00559406542624346,0.025421626984127,0.131964407939767,0.0881549476984547,0.017529054091203,"2015-10","2015-Q4",826900,0,"2015-10"
2015-10-31,60560,"07047","NJ","New York","Hudson","North Bergen",170,292500,-0.00306748466257669,-0.00577838205302515,0.0427807486631016,0.0065542808140242,-0.0308152143859044,"2006-11","2006-Q4",442500,-0.338983050847458,"2004-04"
2015-10-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",171,144000,0.00139082058414465,0.0147991543340381,0.0975609756097561,0.08858493015814,-0.0502341975925006,"2006-09","2006-Q3",261900,-0.450171821305842,"2003-09"
2015-10-31,60081,"06010","CT","Hartford","Hartford","Bristol",172,171800,-0.00174317257408483,0.00762463343108504,0.00585480093676815,-0.0204521947334112,-0.0172247137115563,"2007-03","2007-Q1",219800,-0.218380345768881,"2004-03"
2015-10-31,67720,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",173,223200,0.000448229493500672,0.00404858299595142,0.0187129164764948,0.00713965986024245,-0.000802894677165211,"2007-06","2007-Q2",240500,-0.0719334719334719,"2005-10"
2015-10-31,91941,"77450","TX","Houston","Fort Bend","Cinco Ranch",174,251900,0.00518754988028731,0.00961923847695391,0.0792630676949443,0.0537317638423458,0.0435330938543967,"2015-10","2015-Q4",251900,0,"2015-10"
2015-10-31,67732,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",175,239800,0.000417188151856487,0.00334728033472803,0.0130967469370511,0.00672229353090636,-0.00526543073360908,"2006-08","2006-Q3",268300,-0.106224375698845,"2005-08"
2015-10-31,76971,"44060","OH","Cleveland","Lake","Mentor",176,156000,0.0025706940874036,0.0169491525423729,0.0619469026548673,0.00693693012826246,-0.00867398293625277,"2006-06","2006-Q2",173200,-0.0993071593533487,"2002-11"
2015-10-31,96197,"90660","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Pico Rivera",177,381100,0.00501054852320675,0.0124867162592986,0.0401200873362445,0.049720194153015,-0.0175458280670098,"2006-08","2006-Q3",498100,-0.234892591849026,"2005-01"
2015-10-31,84640,"60640","IL","Chicago","Cook","Chicago",178,192500,0,-0.0123140071831709,-0.00824317362184441,-0.0127927028161031,-0.0166962364440026,"2007-05","2007-Q2",235900,-0.183976261127596,"2002-09"
2015-10-31,81295,"53215","WI","Milwaukee","Milwaukee","Milwaukee",179,83700,-0.00711743772241993,-0.0233372228704784,-0.0267441860465116,-0.0248041395289659,-0.0420376318187727,"2006-09","2006-Q3",133000,-0.370676691729323,"2002-04"
2015-10-31,97743,"94536","CA","San Francisco","Alameda","Fremont",180,812000,0.00882097154926078,0.0383631713554987,0.172055427251732,0.0964941896262568,0.0181989234943944,"2015-10","2015-Q4",812000,0,"2015-10"
2015-10-31,65791,"19124","PA","Philadelphia","Philadelphia","Philadelphia",181,78800,0.00382165605095541,0.0167741935483871,0.0619946091644205,-0.0145693341847856,-0.00237972180306234,"2007-10","2007-Q4",94600,-0.167019027484144,"2005-09"
2015-10-31,93133,"79924","TX","El Paso","El Paso","El Paso",182,88000,-0.00339750849377123,-0.00339750849377123,-0.00113507377979569,-0.0109916808684648,0.00795051863893992,"2007-11","2007-Q4",99700,-0.117352056168506,"2006-06"
2015-10-31,98040,"95206","CA","Stockton","San Joaquin","Stockton",183,189400,0.00317796610169492,0.0155495978552279,0.0798175598631699,0.109604774608856,-0.0629574747920395,"2006-04","2006-Q2",372100,-0.490997043805429,"2002-12"
2015-10-31,60642,"07305","NJ","New York","Hudson","Jersey City",184,251400,0.0108564535585042,0.0227827502034174,0.0603121045972164,-0.0070862860348978,-0.0177800652776399,"2007-06","2007-Q2",359700,-0.301084236864053,"2004-08"
2015-10-31,69823,"28277","NC","Charlotte","Mecklenburg","Charlotte",185,296900,0.00304054054054054,0.00780719619823489,0.0517180304640453,0.0419113768618244,0.0219729592211906,"2015-10","2015-Q4",296900,0,"2015-10"
2015-10-31,95804,"89108","NV","Las Vegas","Clark","Las Vegas",186,144100,0.00839748075577327,0.0374370050395968,0.0916666666666667,0.125183721188961,-0.0482562666813152,"2006-06","2006-Q2",249700,-0.422907488986784,"2003-12"
2015-10-31,91744,"77095","TX","Houston","Harris","Cypress",187,199100,-0.0045,0.00555555555555556,0.0698549167114455,0.0391703321272119,0.0231318590793066,"2015-09","2015-Q3",200000,-0.0045,"2015-08"
2015-10-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",188,165100,0.00303766707168894,0.00793650793650794,0.0422979797979798,0.0149414367132028,-0.00191783362944653,"2007-03","2007-Q1",169700,-0.0271066588096641,"2005-04"
2015-10-31,96245,"90813","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Long Beach",189,338800,-0.015402499273467,-0.0219399538106236,0.0614035087719298,0.0927901514944818,-0.011176084293121,"2006-08","2006-Q3",417700,-0.188891548958583,"2005-04"
2015-10-31,61813,"10473","NY","New York","Bronx","New York",190,334500,-0.0032777115613826,-0.0190615835777126,0.00996376811594203,0.00565523116539257,0.00871443234696767,"2007-08","2007-Q3",373300,-0.103937851593892,"2006-09"
2015-10-31,66825,"21215","MD","Baltimore","Baltimore City","Baltimore",191,92300,0.00108459869848156,-0.0201698513800425,-0.0494335736354274,-0.0139173868420894,0.00898782408625642,"2008-01","2008-Q1",118700,-0.222409435551811,"2006-06"
2015-10-31,63776,"14850","NY","Ithaca","Tompkins","Ithaca",192,229600,0.000435729847494553,0.00218245307725884,0.0272930648769575,0.0325726239741468,0.0248647481482742,"2015-10","2015-Q4",229600,0,"2015-10"
2015-10-31,97721,"94513","CA","San Francisco","Contra Costa","Brentwood",193,489900,0.00451096985851958,0.01281786231135,0.078837260515305,0.0937362854794708,-0.0260526422261564,"2006-01","2006-Q1",647900,-0.243864793949684,"2004-09"
2015-10-31,78823,"47906","IN","Lafayette-West Lafayette, IN","Tippecanoe","West Lafayette",194,164800,-0.000606428138265616,-0.00422960725075529,0.00426569165143205,0.00910261090188591,0.00543831322533461,"2009-08","2009-Q3",182100,-0.0950027457440966,"2008-09"
